! 3He range in H180C10F40
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
10.000000	2.29714e+06	10.000000	2.17964e+06	10.000000	2.25263e+06	10.000000	2.25263e+06	10.000000	2.25263e+06	10.000000	19284.3   	10.000000	12174.3   	10.000000	31573.4   	10.000000	36261.8   	10.000000	31443.1   	
11.000000	2.72623e+06	11.000000	2.59798e+06	11.000000	2.6741e+06	11.000000	2.67408e+06	11.000000	2.67411e+06	11.000000	23047.9   	11.000000	14325.8   	11.000000	37348.4   	11.000000	42519.4   	11.000000	37258.1   	
12.000000	3.18844e+06	12.000000	3.04919e+06	12.000000	3.12914e+06	12.000000	3.12909e+06	12.000000	3.12918e+06	12.000000	27139.4   	12.000000	16635.8   	12.000000	43586.6   	12.000000	49227.6   	12.000000	43546.7   	
13.000000	3.6833e+06	13.000000	3.53287e+06	13.000000	3.61736e+06	13.000000	3.61725e+06	13.000000	3.61744e+06	13.000000	31554.9   	13.000000	19101.1   	13.000000	50283.8   	13.000000	56379.2   	13.000000	50304.7   	
14.000000	4.21038e+06	14.000000	4.04861e+06	14.000000	4.13838e+06	14.000000	4.13821e+06	14.000000	4.13853e+06	14.000000	36290.6   	14.000000	21717.5   	14.000000	57435.8   	14.000000	63967.8   	14.000000	57528.3   	
15.000000	4.76926e+06	15.000000	4.59606e+06	15.000000	4.69184e+06	15.000000	4.69161e+06	15.000000	4.69208e+06	15.000000	41342.9   	15.000000	24482.1   	15.000000	65038.5   	15.000000	71986.9   	15.000000	65213.7   	
16.000000	5.35957e+06	16.000000	5.17486e+06	16.000000	5.27741e+06	16.000000	5.27709e+06	16.000000	5.27776e+06	16.000000	46708.2   	16.000000	27393     	16.000000	73087.6   	16.000000	80430.5   	16.000000	73356.9   	
17.000000	5.98095e+06	17.000000	5.78471e+06	17.000000	5.89472e+06	17.000000	5.89433e+06	17.000000	5.89521e+06	17.000000	52382.7   	17.000000	30448.8   	17.000000	81579.1   	17.000000	89292.8   	17.000000	81954.1   	
18.000000	6.63304e+06	18.000000	6.42529e+06	18.000000	6.54344e+06	18.000000	6.54298e+06	18.000000	6.54409e+06	18.000000	58362.6   	18.000000	33646.6   	18.000000	90508.7   	18.000000	98567.8   	18.000000	91001.1   	
19.000000	7.31554e+06	19.000000	7.09631e+06	19.000000	7.22323e+06	19.000000	7.22271e+06	19.000000	7.22408e+06	19.000000	64643.7   	19.000000	36982.6   	19.000000	99871.7   	19.000000	108250    	19.000000	100494    	
20.000000	8.02814e+06	20.000000	7.79749e+06	20.000000	7.93375e+06	20.000000	7.93318e+06	20.000000	7.93482e+06	20.000000	71221.9   	20.000000	40453.8   	20.000000	109664    	20.000000	118333    	20.000000	110428    	
21.000000	8.77053e+06	21.000000	8.52857e+06	21.000000	8.67469e+06	21.000000	8.67405e+06	21.000000	8.67598e+06	21.000000	78092.8   	21.000000	44058     	21.000000	119880    	21.000000	128811    	21.000000	120799    	
22.000000	9.54243e+06	22.000000	9.2893e+06	22.000000	9.44568e+06	22.000000	9.44499e+06	22.000000	9.4472e+06	22.000000	85251.7   	22.000000	47792.5   	22.000000	130516    	22.000000	139678    	22.000000	131602    	
23.000000	1.03436e+07	23.000000	1.00794e+07	23.000000	1.02464e+07	23.000000	1.02456e+07	23.000000	1.02482e+07	23.000000	92693.9   	23.000000	51654.4   	23.000000	141566    	23.000000	150930    	23.000000	142832    	
24.000000	1.11737e+07	24.000000	1.08987e+07	24.000000	1.10764e+07	24.000000	1.10756e+07	24.000000	1.10785e+07	24.000000	100414    	24.000000	55641.2   	24.000000	153025    	24.000000	162558    	24.000000	154485    	
25.000000	1.20326e+07	25.000000	1.17469e+07	25.000000	1.19353e+07	25.000000	1.19347e+07	25.000000	1.19378e+07	25.000000	108408    	25.000000	59750.3   	25.000000	164888    	25.000000	174559    	25.000000	166555    	
27.000000	1.38355e+07	27.000000	1.35292e+07	27.000000	1.37387e+07	27.000000	1.37382e+07	27.000000	1.3742e+07	27.000000	125192    	27.000000	68320.6   	27.000000	189803    	27.000000	199649    	27.000000	191926    	
29.000000	1.57506e+07	29.000000	1.54247e+07	29.000000	1.56534e+07	29.000000	1.56535e+07	29.000000	1.56579e+07	29.000000	143001    	29.000000	77337.1   	29.000000	216264    	29.000000	226152    	29.000000	218899    	
31.000000	1.7776e+07	31.000000	1.74317e+07	31.000000	1.7677e+07	31.000000	1.76776e+07	31.000000	1.76826e+07	31.000000	161797    	31.000000	86786.4   	31.000000	244229    	31.000000	254020    	31.000000	247433    	
33.000000	1.99101e+07	33.000000	1.95487e+07	33.000000	1.98089e+07	33.000000	1.98103e+07	33.000000	1.98158e+07	33.000000	181602    	33.000000	96674.5   	33.000000	273693    	33.000000	283247    	33.000000	277527    	
35.000000	2.21514e+07	35.000000	2.17743e+07	35.000000	2.20481e+07	35.000000	2.20505e+07	35.000000	2.20563e+07	35.000000	202410    	35.000000	107000    	35.000000	304640    	35.000000	313813    	35.000000	309166    	
38.000000	2.57112e+07	38.000000	2.53131e+07	38.000000	2.56052e+07	38.000000	2.56092e+07	38.000000	2.56153e+07	38.000000	235472    	38.000000	123299    	38.000000	353794    	38.000000	362121    	38.000000	359478    	
