! 3H range in H180C10F40
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
38.000000	1.02867e+08	38.000000	1.01385e+08	38.000000	1.02521e+08	38.000000	1.02538e+08	38.000000	1.0256e+08	38.000000	942741    	38.000000	493387    	38.000000	1.52845e+06	38.000000	1.45018e+06	38.000000	1.53967e+06	
41.000000	1.18043e+08	41.000000	1.16492e+08	41.000000	1.17696e+08	41.000000	1.1772e+08	41.000000	1.17745e+08	41.000000	1.08385e+06	41.000000	562377    	41.000000	1.7547e+06	41.000000	1.6552e+06	41.000000	1.76878e+06	
44.000000	1.34136e+08	44.000000	1.32529e+08	44.000000	1.33792e+08	44.000000	1.33823e+08	44.000000	1.3385e+08	44.000000	1.23351e+06	44.000000	635048    	44.000000	1.99459e+06	44.000000	1.87154e+06	44.000000	2.01195e+06	
47.000000	1.51126e+08	47.000000	1.4948e+08	47.000000	1.50792e+08	47.000000	1.5083e+08	47.000000	1.5086e+08	47.000000	1.39153e+06	47.000000	711322    	47.000000	2.24789e+06	47.000000	2.09894e+06	47.000000	2.26896e+06	
50.000000	1.69001e+08	50.000000	1.6733e+08	50.000000	1.68683e+08	50.000000	1.68728e+08	50.000000	1.6876e+08	50.000000	1.55776e+06	50.000000	791123    	50.000000	2.51433e+06	50.000000	2.33719e+06	50.000000	2.53958e+06	
55.000000	2.00714e+08	55.000000	1.99036e+08	55.000000	2.0044e+08	55.000000	2.00498e+08	55.000000	2.00533e+08	55.000000	1.85258e+06	55.000000	931773    	55.000000	2.987e+06 	55.000000	2.75781e+06	55.000000	3.02031e+06	
60.000000	2.34777e+08	60.000000	2.33134e+08	60.000000	2.34569e+08	60.000000	2.34641e+08	60.000000	2.34677e+08	60.000000	2.16898e+06	60.000000	1.08172e+06	60.000000	3.49454e+06	60.000000	3.20705e+06	60.000000	3.5374e+06	
65.000000	2.7113e+08	65.000000	2.69563e+08	65.000000	2.71008e+08	65.000000	2.71098e+08	65.000000	2.71136e+08	65.000000	2.50626e+06	65.000000	1.24055e+06	65.000000	4.03597e+06	65.000000	3.68407e+06	65.000000	4.08998e+06	
70.000000	3.09719e+08	70.000000	3.08266e+08	70.000000	3.09706e+08	70.000000	3.09816e+08	70.000000	3.09854e+08	70.000000	2.86374e+06	70.000000	1.40806e+06	70.000000	4.61037e+06	70.000000	4.18807e+06	70.000000	4.67726e+06	
75.000000	3.50492e+08	75.000000	3.4919e+08	75.000000	3.50612e+08	75.000000	3.50744e+08	75.000000	3.50781e+08	75.000000	3.24078e+06	75.000000	1.58385e+06	75.000000	5.21687e+06	75.000000	4.71833e+06	75.000000	5.29847e+06	
80.000000	3.93401e+08	80.000000	3.92283e+08	80.000000	3.93678e+08	80.000000	3.93832e+08	80.000000	3.93868e+08	80.000000	3.63676e+06	80.000000	1.7678e+06	80.000000	5.85464e+06	80.000000	5.27415e+06	80.000000	5.95288e+06	
