! 11Li range in CF4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
50.000000	9.43618e+07	50.000000	9.20735e+07	50.000000	9.39027e+07	50.000000	9.39219e+07	50.000000	9.39652e+07	50.000000	599235    	50.000000	305818    	50.000000	884650    	50.000000	774113    	50.000000	853496    	
55.000000	1.11917e+08	55.000000	1.09576e+08	55.000000	1.11424e+08	55.000000	1.11459e+08	55.000000	1.115e+08 	55.000000	711418    	55.000000	359499    	55.000000	1.04834e+06	55.000000	911132    	55.000000	1.01276e+06	
60.000000	1.30756e+08	60.000000	1.28404e+08	60.000000	1.30235e+08	60.000000	1.3029e+08	60.000000	1.30326e+08	60.000000	831673    	60.000000	416656    	60.000000	1.22383e+06	60.000000	1.05726e+06	60.000000	1.18383e+06	
65.000000	1.50845e+08	65.000000	1.48521e+08	65.000000	1.50305e+08	65.000000	1.50384e+08	65.000000	1.50411e+08	65.000000	959728    	65.000000	477126    	65.000000	1.4108e+06	65.000000	1.21223e+06	65.000000	1.36643e+06	
70.000000	1.72154e+08	70.000000	1.69896e+08	70.000000	1.71602e+08	70.000000	1.71709e+08	70.000000	1.71725e+08	70.000000	1.09532e+06	70.000000	540836    	70.000000	1.60891e+06	70.000000	1.37578e+06	70.000000	1.5603e+06	
75.000000	1.94655e+08	75.000000	1.92497e+08	75.000000	1.941e+08 	75.000000	1.94237e+08	75.000000	1.94241e+08	75.000000	1.23821e+06	75.000000	607661    	75.000000	1.81787e+06	75.000000	1.54767e+06	75.000000	1.76517e+06	
80.000000	2.18321e+08	80.000000	2.16294e+08	80.000000	2.17771e+08	80.000000	2.17942e+08	80.000000	2.1793e+08	80.000000	1.38815e+06	80.000000	677538    	80.000000	2.03738e+06	80.000000	1.72768e+06	80.000000	1.9808e+06	
85.000000	2.43127e+08	85.000000	2.4126e+08	85.000000	2.42589e+08	85.000000	2.42798e+08	85.000000	2.42767e+08	85.000000	1.54492e+06	85.000000	750324    	85.000000	2.26717e+06	85.000000	1.91559e+06	85.000000	2.20697e+06	
90.000000	2.69049e+08	90.000000	2.67368e+08	90.000000	2.6853e+08	90.000000	2.6878e+08	90.000000	2.68728e+08	90.000000	1.7083e+06	90.000000	825949    	90.000000	2.50697e+06	90.000000	2.1112e+06	90.000000	2.44346e+06	
95.000000	2.96065e+08	95.000000	2.94591e+08	95.000000	2.95571e+08	95.000000	2.95864e+08	95.000000	2.95788e+08	95.000000	1.87809e+06	95.000000	904335    	95.000000	2.75651e+06	95.000000	2.31432e+06	95.000000	2.69004e+06	
